fdcId,description,foodCategory,brandOwner,brandName,packageWeight,publishedDate,Protein G,Total lipid (fat) G,"Carbohydrate, by difference G",Energy KCAL,Total Sugars G,"Fiber, total dietary G","Calcium, Ca MG","Iron, Fe MG","Sodium, Na MG","Vitamin C, total ascorbic acid MG",Cholesterol MG,"Fatty acids, total trans G","Fatty acids, total saturated G",Vitamin A UG,"Potassium, K MG",Vitamin D (D2 + D3) UG,"Sugars, added G"
2095518,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Franklin Foods,ARROWHEAD,22 oz/624 g,10/28/2021,11.5,1.33,4.42,71,2.65,0,71,0,398,0,9,0,0.88,,,,
2656217,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"Meijer, Inc.",MEIJER,16 oz/1 lbs/454 g,10/26/2023,11.5,0.88,6.19,80,5.31,0,88,0,416,,4,0,0.44,32,124,2,0
2487411,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"Publix Super Markets, Inc.",PUBLIX,24 oz/680 g,2/16/2023,10.7,1.34,6.25,80,3.57,0,89,0.09,375,,9,0,0.89,,125,,
2662243,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Target Stores,GOOD & GATHER,16 oz/1 lbs/453 g,10/26/2023,10.6,0.88,4.42,71,3.54,0,97,0,354,,9,0,0.44,53,142,0,0
2447909,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Harris-Teeter Inc.,HARRIS TEETER,16 oz/1 lbs/453 g,1/26/2023,11.5,0.88,4.42,80,3.54,0.9,71,0,425,,9,0,0.44,,124,,
2313550,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"NDSM HOLDINGS, LLC",DEAN'S,8 OZ/226 g,5/23/2022,10.6,1.33,5.31,,3.54,0,71,0,,,,0,0.88,,,,
2499742,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"Supervalu, Inc.",ESSENTIAL EVERYDAY,24 OZ/680 g,3/16/2023,10.6,0.88,5.31,80,4.42,0,106,0,434,,9,0,0.44,,124,,
2625253,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Target Stores,GOOD & GATHER,24 oz/680 g,8/31/2023,10.6,0.88,4.42,71,3.54,0,97,0,354,,9,0,0.44,53,142,0,0
2627797,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"Meijer, Inc.",MEIJER,48 oz/3 lbs/1.36 kg,8/31/2023,10.6,1.33,5.31,80,3.54,0,88,0,416,,9,0,0.88,49,168,0,0
2480190,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"Supervalu, Inc.",ESSENTIAL EVERYDAY,16 oz/1 lbs/453 g,2/16/2023,11.5,0.88,5.31,80,4.42,0,80,0.18,407,,13,0,0.44,,142,,
2372873,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Wakefern Food Corporation,SHOPRITE,24 OZ/680 g,12/7/2022,10.6,0.88,5.31,71,3.54,,88,0,354,,9,0,0.88,,150,,
2456606,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Harris-Teeter Inc.,HARRIS TEETER,24 oz/1.5 lbs/680 g,1/26/2023,12.2,1.3,5.22,78,3.48,0,70,0,417,0,13,0,0.87,,,,
2464785,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Old Home Foods Inc,OLD HOME,22 oz/623 g,2/16/2023,12.4,1.33,4.42,80,3.54,0,106,0,425,,9,0,0.88,,168,,
2249969,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,Nash Finch Company,OUR FAMILY,24 oz/680 g,4/1/2022,10.6,1.33,5.31,80,3.54,0,88,0,389,,9,0,0.88,,159,,
2505362,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"Wal-Mart Stores, Inc.",GREAT VALUE,24 oz/680 g,3/16/2023,11.5,0.88,5.31,71,4.42,0,88,0,363,0,9,0,0.88,,159,,
2481569,1% LOWFAT SMALL CURD COTTAGE CHEESE,Cheese,"Iga, Inc.",IGA,16 oz/1 lbs/453 g,2/16/2023,11.5,0.88,5.31,80,4.42,0.2,99,0.32,407,,13,0,0.44,,150,,
2471205,"1% LOWFAT SMALL CURD COTTAGE CHEESE WITH CHIVE & TOASTED ONION, CHIVE & TOASTED ONION",Cheese,HP Hood LLC,HOOD,16 oz/453 g,2/16/2023,11.5,1.33,5.31,80,4.42,0.2,97,0.18,345,,13,0,0.88,,142,,
2621973,"1% LOWFAT SMALL CURD COTTAGE CHEESE WITH PEACHES, PEACHES",Cheese,HP Hood LLC,HOOD,16 OZ/453 g,8/31/2023,8.85,0.88,13.3,97,11.5,0,71,0.18,257,,9,0,0.44,44,124,0,8
2055454,"1% LOWFAT SMALL CURD COTTAGE CHEESE WITH PINEAPPLE & CHERRY, PINEAPPLE & CHERRY",Cheese,HP Hood LLC,HOOD,16 oz/453 g,10/28/2021,8.85,0.88,14.2,97,12.4,0.4,,,265,,9,0,0.44,,,,8
1872481,"1% LOWFAT STRAWBERRY MILK, STRAWBERRY",Milk,Dean Foods Company,TRUMOO,0.5 GAL/1.89 L,7/29/2021,3.33,1.04,7.92,54,7.5,0,104,0,52,0.5,6,0,0.62,,167,,
2460610,1% MILK,Milk,"New Seasons Market, LLC",NEW SEASONS,0.5 GAL/1.89 L,2/16/2023,3.33,1.04,4.58,42,4.58,0,125,0,50,,4,0,0.62,,175,,
2623003,1% MILK,Milk,Alpenrose Dairy Inc.,ALPENROSE,0.5 GAL/1.89 L,8/31/2023,3.33,1.04,5,42,5,0,129,0,40,,4,0,0.62,62,162,1,0
1909131,1% MILK,Milk,Elmhurst Milk & Cream Co.Inc.,JUNIPER VALLEY,1 Quart/946 mL,7/29/2021,3.39,1.06,5.51,47,5.08,0,127,0,55,1,4,0,0.64,,,,
2639014,1% MILK FAT CHOCOLATE LOW FAT MILK,Milk,Super Store Industries,SUNNYSIDE FARMS,1 PT/480 mL,9/14/2023,3.75,1.04,10.8,67,10.4,0,125,0,92,0,4,0,0.62,38,,2,
2017304,1% MILK FAT LOW FAT COTTAGE CHEESE,Cheese,"Saputo Dairy Foods USA, LLC",FRIENDSHIP DAIRIES,5 oz/142 g,10/28/2021,13.4,1.06,4.23,77,3.52,0,70,0.25,324,0,11,0,0.7,,134,,
2209630,"1% MILK FAT LOW FAT COTTAGE CHEESE SMALL CURD WITH PINEAPPLE, COTTAGE CHEESE SMALL CURD WITH PINEAPPLE",Cheese,"Saputo Dairy Foods USA, LLC",FRIENDSHIP DAIRIES,16 OZ/1 LB/453 g,1/6/2022,10.6,0.88,7.08,80,5.31,0,68,0,230,,9,0,0.44,,103,,1.8
2105650,1% MILK FAT LOW FAT MILK,Milk,Super Store Industries,SUNNYSIDE FARMS,0.5 GAL/1.89 L,10/28/2021,4.17,1.04,6.25,50,6.25,0,146,0,67,0.5,6,0,0.62,,,,
2083769,1% MILKFAT LOW FAT MILK,Milk,"Unified Grocers, Inc.",GOLDEN CREME,946 mL/1 Quart,10/28/2021,4.58,1.04,5.83,50,5,0,146,0,54,1,4,0,0.62,,,,
2616426,1% MILKFAT LOW FAT SMALL CURD NO SALT ADDED COTTAGE CHEESE,Cheese,"Saputo Dairy Foods USA, LLC",FRIENDSHIP DAIRIES,16 oz,8/31/2023,14.2,1.33,3.54,80,2.65,0,91,0,40,,9,0,0.88,54,126,0,0
2616427,1% MILKFAT LOW FAT WHIPPED SPREADABLE COTTAGE CHEESE,Cheese,"Saputo Dairy Foods USA, LLC",FRIENDSHIP DAIRIES,16 oz,8/31/2023,14.2,1.33,3.54,80,2.65,0,93,0,319,,9,0,0.88,54,133,0,0
2553018,1% MILKFAT LOWFAT COTTAGE CHEESE,Cheese,"Mayfield Dairy Farms, Inc.",MAYFIELD DAIRY FARMS,24 oz/680 g,5/25/2023,10.6,1.33,5.31,80,3.54,0,88,0,416,,9,0,0.88,,168,,
2155092,1% MILKFAT LOWFAT COTTAGE CHEESE,Cheese,HP Hood LLC,CROWLEY,24 oz/680 g,10/28/2021,12.2,1.3,5.22,78,3.48,0,70,0,417,0,13,0,0.87,,,,
2106477,1% MILKFAT LOWFAT MILK,Milk,"Tops Markets, LLC",TOPS,,10/28/2021,3.33,1.04,5,42,5,0,125,0,42,,4,0,0.62,,158,,
2617842,1% MILKFAT LOWFAT MILK,Milk,"Winn-Dixie Stores, Inc.",WINN-DIXIE,0.5 GAL/1.89 L,8/31/2023,3.75,1.04,5,46,5,0,125,0,48,1,6,0,0.62,38,,2,
1864184,"1% MILKFAT ORIGINAL LOWFAT YOGURT, ORANGE CREAM",Yogurt,McIlhenny Company,SPARTAN,6 oz/170 g,7/29/2021,2.94,0.88,17.6,88,14.7,0,294,0,47,0,3,0,0.59,,147,,
2501136,1% MILKFAT SMALL CURD COTTAGE CHEESE,Cheese,HP Hood LLC,HOOD,16 OZ/453 g,3/16/2023,11.5,1.33,,80,4.42,0.2,97,0,345,,13,0,0.88,,142,,
2523689,"1% MILKFAT SMALL CURD COTTAGE CHEESE WITH PEACHES, PEACHES",Cheese,HP Hood LLC,HOOD,5.3 OZ/150 g,4/27/2023,8.67,1,13.3,93,11.3,0.7,73,0.2,260,,10,0,0.67,,127,,8
2503707,1% MILKFAT SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,HP Hood LLC,PENN MAID,24 OZ/680 g,3/16/2023,11.5,0.88,5.31,80,4.42,0,80,0.18,407,,13,0,0.44,,142,,
2501180,1% MILKFAT SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,HP Hood LLC,HOOD,5.3 OZ/150 g,3/16/2023,12,1.33,4.67,73,4,0.2,95,0.24,347,,13,0,0.67,,143,,
2501164,1% MILKFAT SMALLCURD LOWFAT COTTAGE CHEESE,Cheese,HP Hood LLC,HOOD,24 oz/680 g,3/16/2023,11.5,1.33,4.42,80,4.42,0.2,97,0,345,,13,0,0.88,,142,,
2616424,1% MILKFAT WITH PINEAPPLE SMALL CURD COTTAGE CHEESE,Cheese,"Saputo Dairy Foods USA, LLC",FRIENDSHIP DAIRIES,16 oz,8/31/2023,10.6,0.88,7.08,80,5.31,0,68,0,230,,9,0,0.44,41,103,0,1.8
2506549,1% ORGANIC LOWFAT MILK,Milk,"Whole Foods Market, Inc.",365 WHOLE FOODS MARKET,64 FL OZ/1/2 GAL/1.89 L,3/16/2023,3.33,1.04,5,42,5,0,129,0,46,,4,0,0.62,,158,,
2468151,1% ORGANIC LOWFAT MILK,Milk,Stremicks Heritage Foods LLC,STREMICKS HERITAGE FOODS,0.5 GAL/1.89 L,2/16/2023,4.58,1.04,5.83,50,5.83,0,146,0,62,,4,0,0.62,,196,,
2627702,1% ORGANIC LOWFAT MILK,Milk,"Danone US, LLC",HORIZON,0.5 GAL/1.89 L,8/31/2023,3.33,1.04,5.42,46,5,0,125,0,54,0,4,0,0.62,38,167,2,
2627698,"1% ORGANIC LOWFAT MILK, CHOCOLATE",Milk,"Danone US, LLC",HORIZON,1/2 GAL/1.89 L,8/31/2023,4.17,1.04,12.5,79,12.1,0,125,0.3,75,0,6,0,0.62,38,225,2,
1917884,"1% REDUCED SUGAR MILK, CHOCOLATE",Milk,Sassy Cow Creamery,SASSY COW CREAMERY,1 GAL/3.78 L,7/29/2021,3.33,1.04,8.33,58,7.08,0,104,0,75,0.5,6,0,0.64,,,,
2620872,1% SMALL CURD COTTAGE CHEESE,Cheese,Wakefern Food Corporation,SHOPRITE,24 oz/680 g,8/31/2023,14.2,1.33,3.54,80,3.54,,97,0,40,,9,0,0.88,53,124,,0
2079214,1% SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,Kemps LLC,KEMPS,5.64 oz/160 g,10/28/2021,11.2,1.25,3.75,75,3.12,0,62,0,394,0,9,0,0.62,,,,
2503706,1% SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,HP Hood LLC,PENN MAID,16 OZ/1 LB/453 g,3/16/2023,11.5,0.88,5.31,80,4.42,0,80,0.18,407,,13,0,0.44,,142,,
2504332,1% SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,"Wegmans Food Markets, Inc. ",WEGMANS,24 OZ/680 g,3/16/2023,10.6,0.88,4.42,71,3.54,0,97,0,354,,9,0,0.44,,142,,
2424670,1% SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,"DFA Dairy Brands, LLC",REITER,16 OZ/1 LB/453 g,12/22/2022,10.6,1.33,5.31,80,3.54,0,71,0,416,,9,0,0.88,,124,,
2501146,1% SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,HP Hood LLC,HOOD,16 OZ/453 g,3/16/2023,12.4,0.88,5.31,80,4.42,0,106,0.18,53,,13,0,0.44,,159,,
2422224,1% SMALL CURD LOWFAT COTTAGE CHEESE,Cheese,"NDSM HOLDINGS, LLC",DEAN'S,16 OZ/1 LB/453 g,12/22/2022,10.6,1.33,,80,3.54,0,71,0,416,,9,0,0.88,,,,
2307544,1% WHIPPED SPREADABLE COTTAGE CHEESE,Cheese,"Saputo Dairy Foods USA, LLC",FRIENDSHIP DAIRIES,16 OZ/1 LB/453 g,5/23/2022,14.2,1.33,3.54,80,2.65,0,93,0.32,319,,9,0,0.88,,133,,
768224,1-2 IPW CLEANED OCTOPUS,,Beaver Street Fisheries Inc.,,,2/27/2020,15.2,0.89,2.68,80,0,0,54,4.46,232,1.6,45,0,0,,350,,
1457577,1-2 LB W.G.G.S. SNAPPER,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,20.5,1.34,0,98,0,0,23,0.18,62,1.6,36,0,0,,420,,
1457283,1-2 OZ SWAI QUARTERS,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,SEA BEST,,3/19/2021,18.8,0.89,0,80,0,0,0,0.89,259,1.6,71,0,0,,304,,
1459105,1-2 OZ SWAI QUARTERS,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,SEA BEST,,3/19/2021,18.8,0.89,0,80,0,0,0,0.89,259,1.6,71,0,0,,304,,
1460602,1-2 WGGS LANE SNAPPER,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,20.5,1.34,0,98,0,0,23,0.18,62,1.6,36,0,0,,420,,
1880958,1-2-3 100% CANOLA OIL,Vegetable & Cooking Oils,Fabrica De Jabon La Corona Sa,,1 GAL/3.8 L,7/29/2021,0,100,0,929,,,,,0,,,0,7.14,,,,
2018713,"1-2-3 GLUTEN FREE, DIVINELY DECADENT, SILKY & RICH BROWNIES BAKING MIX","Cake, Cookie & Cupcake Mixes","1-2-3 Gluten Free, Inc.",1-2-3 GLUTEN FREE,24.5 oz/1.53 lbs/695 g,10/28/2021,3.45,0,89.7,379,62.1,3.4,0,2.48,328,0,0,0,0,,,,
2012292,"1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX","Cake, Cookie & Cupcake Mixes","1-2-3 Gluten Free, Inc.",1-2-3 GLUTEN FREE,17.76 oz/1.11 lbs/504 g,10/28/2021,3.23,0,83.9,355,9.68,3.2,194,4.65,1260,0,0,0,0,,,,
2018715,"1-2-3 GLUTEN FREE, SUGAR COOKIES MIX","Cake, Cookie & Cupcake Mixes","1-2-3 Gluten Free, Inc.",1-2-3 GLUTEN FREE,,10/28/2021,0,0,86.4,364,36.4,0,0,0,205,0,0,0,0,,,,
1909714,1-2-3 VEGETABLE OIL,Vegetable & Cooking Oils,Fabrica De Jabon La Corona Sa,,1 GAL/3.8 L,7/29/2021,0,93.3,0,867,,,,,0,,0,0,6.67,,,,
1458491,1-3 LB CO GROUPER LOINS,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,19.5,0.88,0,88,0,0,23,0.88,53,1.6,35,0,0,,478,,
1457483,1-3 LB CORVINA FILLETS,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKER,,3/19/2021,17.6,4.71,0,118,0,0,0,0.88,76,0,65,0,0,,0,,
1459112,1-3 LB GROUPER FILLET,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,19.5,0.88,0,88,0,0,23,0.88,53,1.6,35,0,0,,478,,
1459446,1-3 LB GROUPER LOIN,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,SEA BEST,,3/19/2021,19.5,0.88,0,88,0,0,35,0.96,62,1.1,49,0,0,,0,,
1459870,1-3 LB RED GROUPER LOIN,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,19.5,0.88,0,88,0,0,27,0.88,53,0,35,0,0,,478,,
1457963,1-3 OZ MAHI PIECES,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,18.8,0.89,0,89,0,0,15,0.89,89,0,71,0,0,,416,,
1460088,1-3LB CO GROUPER FILLET,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,19.5,0.88,0,88,0,0,23,0.88,53,0,35,0,0,,478,,
1459275,1-3LB SKN/ON GROUPER LOIN,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,19.5,0.88,0,88,0,0,35,0.96,62,1.1,49,0,0,,0,,
2311375,1-DAY DETOX FRUIT JUICE DRINK,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","Suja Life, LLC",SUJA,64 FL OZ/1.89 L,5/23/2022,0,0,5.06,21,4.22,0.1,,,,8.9,,,0,,,,
1726936,1-STEP COLESLAW MAKER DRESSING,Salad Dressing & Mayonnaise,Kraft Heinz Foods Company,KRAFT,,3/19/2021,0,29,22.6,355,16.1,0,0,0,710,0,32,0,4.84,,,,
2396329,1-TO-1 BAKING OKARA FLOUR,Flours & Corn Meal,"Renewal Mill, PBC",RENEWAL MILL,22 oz/624 g,12/22/2022,6.25,1.88,78.8,350,0,12.5,75,1.5,44,,0,0,0,,12,,
1459449,1.00OZ ROLD GOLD HEARTZEL,Biscuits/Cookies,Pepsico Inc.,Rold Gold,,3/19/2021,7.07,5.3,81.3,424,3.53,7.1,212,3.82,707,0,0,0,0,,,,
614894,1.25'' Frozen Veggie Cups Assortment,Savoury Bakery Products,,,,12/6/2019,8,16,,439,4,4,14,1,,0,,,1,,28,,
2651420,1.33oz Raisins,Fruit  Prepared/Processed,"Sun Valley Raisins, Inc.","Sun Valley Raisins, Inc.",1.55 ONZ,10/26/2023,3,,79,300,59,4,50,1.8,20,,0,0,0,,749,0,0
1457601,1.37OZ DORITOS NACHO,Snacks,Pepsico Inc.,Doritos,,3/19/2021,7.71,12.8,74.6,437,5.14,5.1,154,1.85,823,0,0,0,2.57,,,,
1457907,1.37OZ LAY'S SEA SALT -N-PEPPER,Snacks,Pepsico Inc.,Lay's,,3/19/2021,5.14,30.8,56.6,540,2.57,5.1,0,1.85,386,23.1,0,0,3.86,,1260,,
1457629,1.38OZ MUNCHIES JALAPENO & CHEESE,Biscuits/Cookies,Pepsico Inc.,Munchies,,3/19/2021,5.12,25.6,61.4,512,10.2,2.6,102,3.68,895,0,13,0,8.95,,,,
1459177,1.42OZ SNACK TOASTED PEANUT BUTTER,Biscuits/Cookies,Pepsico Inc.,Munchies,,3/19/2021,9.95,27.4,57.2,522,14.9,5,100,2.69,647,0,0,0,7.46,,249,,
2520550,"1.5 oz. Pre-Cooked Pork Sausage Patties, Pure Pork Trimmings",Meat/Poultry/Other Animals  Prepared/Processed,Daily's Premium Meats LLC,Daily's,128 1N,4/27/2023,19,28.6,0,333,0,0,0,1.71,905,0,83,0,9.52,,,,
2617684,1.5% CULTURED REDUCED FAT BUTTERMILK,Milk,"Safeway, Inc.",LUCERNE,16 fl oz/1 PT/473 mL,8/31/2023,3.75,1.46,5.83,50,5.42,,142,,121,,8,,1.04,62,183,1,
2617670,1.5% CULTURED REDUCED FAT BUTTERMILK,Milk,"Safeway, Inc.",LUCERNE,64 fl oz/0.5 GAL/1.89 L,8/31/2023,3.75,1.46,5.83,50,5.42,0,142,0,121,,8,0,1.04,62,183,1,0
2617681,1.5% CULTURED REDUCED FAT BUTTERMILK,Milk,"Safeway, Inc.",LUCERNE,32 fl oz/1 Quart/946 mL,8/31/2023,3.75,1.46,5.83,50,5.42,0,142,0,121,,8,0,1.04,62,183,1,0
1916596,1.5% LOWFAT COTTAGE CHEESE,Cheese,Alpenrose Dairy Inc.,ALPENROSE DAIRY,24 oz/1.5 lbs/680 g,7/29/2021,10.6,1.33,4.42,71,3.54,0.2,88,0,354,0,9,0,0.88,,142,,
1900753,1.5% MILKFAT BUTTERMILK,Milk,Dean Foods Company,GARELICK FARMS,0.5 GAL/1.89 L,7/29/2021,3.33,1.46,5.42,50,5,0,125,0,142,0,6,0,1.04,,,,
2503437,"1.5% PLAIN LOWFAT YOGURT, PLAIN",Yogurt,HP Hood LLC,CROWLEY,32 oz/907 g,3/16/2023,4.12,1.47,6.47,59,6.47,0,159,0.06,68,,6,0,0.88,,212,,
1460066,1.50OZ CHESTERS HOT,Snacks,Pepsico Inc.,Chester's,,3/19/2021,4.71,37.6,47.1,541,2.35,2.4,47,2.54,1150,0,0,0,5.88,,,,
1460228,1.50OZ LAY'S TOMATO AND BASIL,Snacks,Pepsico Inc.,Lay's,,3/19/2021,7.06,32.9,56.5,541,7.06,4.7,47,2.54,612,21.2,0,0,4.71,,1200,,
1459012,1.55Z SUNCHIPS APPLE CINNAMON,Snacks,Pepsico Inc.,Sun Chips,,3/19/2021,11.4,13.7,72.9,456,16,6.8,0,2.46,296,0,0,0,1.14,,,,
2520749,1.5oz LITEHOUSE AVOCADO BACON RANCH DRESSING,Sauces/Spreads/Dips/Condiments,Litehouse Inc.,LITEHOUSE,1.5 ONZ,4/27/2023,3.3,23.3,14.2,270,6.17,0,77,0.3,771,,27,0.09,2.06,,170,,2.5
2557917,1.5OZ LITEHOUSE BALSAMIC VINAIGRETTE,Sauces/Spreads/Dips/Condiments,Litehouse Inc.,Litehouse,1.5 ONZ,6/29/2023,0.59,32.6,11.5,343,10.5,0,29,0.5,525,,1,0.14,2.61,,38,0,3.4
2557916,1.5oz LITEHOUSE CAESAR DRESSING,Sauces/Spreads/Dips/Condiments,Litehouse Inc.,LITEHOUSE,1.5 ONZ,6/29/2023,3.05,52.2,4.24,491,1.17,0.3,84,0.41,572,,46,0.26,4.99,,0,0,1.1
2557918,1.5OZ LITEHOUSE CHUNKY BLUE CHEESE DRESSING,Sauces/Spreads/Dips/Condiments,Litehouse Inc.,Litehouse,1.5 ONZ,6/29/2023,3.06,55.8,4.36,532,2.72,0,100,0.27,714,,54,0.35,5.76,,83,0,1
2520751,1.5oz LITEHOUSE ITALIAN DRESSING,Sauces/Spreads/Dips/Condiments,Litehouse Inc.,LITEHOUSE,1.5 ONZ,4/27/2023,0.27,14,10.3,176,9.1,0,15,0.28,1090,,0,0.06,1.09,,44,,8.6
2557915,1.5OZ LITEHOUSE JALAPENO RANCH DRESSING,Sauces/Spreads/Dips/Condiments,Litehouse Inc.,Litehouse,1.5 ONZ,6/29/2023,2.03,41.9,6.18,407,4.69,0,58,0.31,833,,36,0.17,3.35,,115,0,1.6
1459704,1.62OZ FUNYUNS HOT,Snacks,Pepsico Inc.,Funyuns,,3/19/2021,6.52,23.9,58.7,478,2.17,2.2,43,2.35,1060,0,0,0,3.26,,,,
1457919,1.62OZ MUNCHOS REGULAR,Snacks,Pepsico Inc.,Munchos,,3/19/2021,4.35,34.8,56.5,565,0,4.3,0,0,826,0,0,0,5.43,,630,,
2539749,1.75L Bloody Mary with Horseradish (MED),Non Alcoholic Beverages  Ready to Drink,DGCC  LLC,Durty Gurl,59.2 OZA,5/25/2023,1,0,4,20,3,1,11,0,550,,0,0,0,,0,,1
1459059,1.87OZ LAY'S BAR-B-QUE,Snacks,Pepsico Inc.,Lay's,,3/19/2021,5.65,33.9,54.6,546,7.53,3.8,0,2.03,546,16.9,0,0,4.71,,1130,,
1458395,1.87OZ LAY'S HONEY BBQ,Snacks,Pepsico Inc.,Lay's,,3/19/2021,5.65,33.9,56.5,546,7.53,3.8,0,1.36,358,16.9,0,0,4.71,,1150,,
1458596,1.87OZ LAY'S HOT,Snacks,Pepsico Inc.,Lay's,,3/19/2021,5.65,33.9,54.6,546,3.77,3.8,38,2.03,678,16.9,0,0,4.71,,1150,,
1458045,1.87OZ LAY'S JALAPENO,Snacks,Pepsico Inc.,Lay's,,3/19/2021,7.53,30.1,56.5,527,3.77,5.6,0,2.03,471,22.6,0,0,5.65,,791,,
1460479,1.87OZ LAY'S KETTLE BARBECUE,Snacks,Pepsico Inc.,Lay's,,3/19/2021,5.65,30.1,58.4,527,7.53,5.6,38,2.03,508,22.6,0,0,5.65,,1240,,
1457600,1.87OZ LAY'S LIMON,Snacks,Pepsico Inc.,Lay's,,3/19/2021,5.65,33.9,54.6,546,3.77,3.8,0,2.03,697,16.9,0,0,4.71,,1130,,
1457386,1.87OZ LAY'S SALT AND VINEGAR,Snacks,Pepsico Inc.,Lay's,,3/19/2021,5.65,35.8,52.7,546,1.88,3.8,0,2.03,791,16.9,0,0,4.71,,1150,,
1459017,1.87OZ LAY'S SOUR CREAM AND ONION,Snacks,Pepsico Inc.,Lay's,,3/19/2021,7.53,35.8,54.6,565,3.77,3.8,38,2.03,565,16.9,0,0,4.71,,1200,,
1457580,1.87OZ RUFFLES REGULAR,Snacks,Pepsico Inc.,Ruffles,,3/19/2021,5.65,35.8,52.7,565,1.88,3.8,0,2.03,490,22.6,0,0,5.65,,1200,,
1458024,1/1.5 LB W.G.G.S. SNAPPER,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,SEA BEST,,3/19/2021,18.6,0.88,0,88,0,0,9,0.48,58,1.6,35,0,0,,0,,
2090560,1/2 BIG APPLE TURKEY,Prepared Subs & Sandwiches,"Udi, The Sandwichman, Inc.",ETAI'S,4 oz/113 g,10/28/2021,8.16,5.44,30.6,197,8.84,2,0,6.12,469,1.6,17,0,1.36,,,,
1900611,"1/2 CHEESE PIZZA & 1/2 PEPPERONI PIZZA, REAL CHEESE",Pizza,The Schwan Food Company,TONY'S,14.3 oz/405 g,7/29/2021,8.89,8.89,31.8,244,6.67,1.5,148,2.67,459,0,11,0,3.7,,156,,
766348,1/2 IPW CLEANED OCTOPUS,,"BEAVER STREET FISHERIES, INC.",,,2/27/2020,15,1.77,2.65,97,0,0,44,0.66,44,1.6,230,0,0,,0,,
2476375,"1/2 LOAF HEARTY RYE SPECIAL RECIPE BREAD, HEARTY RYE",Breads & Buns,Lewis Bakeries Inc.,LEWIS BAKE SHOP,12 oz/340 g,2/16/2023,7.14,3.57,46.4,250,3.57,3.6,146,2.5,536,,0,0,0,,111,,3.6
2658685,1/2 LOAF SPECIAL RECIPE BREAD,Breads & Buns,Lewis Bakeries Inc.,LEWIS,12 oz/340 g,10/26/2023,10.7,5.36,46.4,250,7.14,3.6,143,2.57,500,0,0,0,0,0,,,
2476372,1/2 LOAF WHITE ENRICHED BREAD,Breads & Buns,Lewis Bakeries Inc.,BUTTERNUT,12 oz/340 g,2/16/2023,8.16,3.06,46.9,245,6.12,2,120,2.65,510,,0,0,0,,92,,6.1
2053629,1/2 MARBLE GRAD CAKE WITH RED BORDERS,"Cakes, Cupcakes, Snack Cakes",The Kroger Co.,KROGER,102 oz/6.375 lbs/2.89 kg,10/28/2021,2.22,16.7,61.1,400,47.8,0.3,22,1.2,389,0,33,0,4.44,,,,
2537616,1/2 OF AN ORGANIC PINEAPPLE WITH COCONUT FRUIT JERKY,Wholesome Snacks,,SOLELY,0.8 oz,4/27/2023,4.35,4.35,69.6,348,43.5,4.3,30,1.3,0,,0,0,4.35,,783,,0
